understat_match_id,kickoff_date,venue,minute,team,conceded_by,player,understat_id,x,y,zone,xg,result,situation,shot_type
29004,2026-01-24,H,78,BHA,FUL,Danny Welbeck,501,0.933,0.505,penalty_area,0.4353,SavedShot,OpenPlay,Head
29004,2026-01-24,H,78,BHA,FUL,Lewis Dunk,6048,0.89,0.559,penalty_area,0.0345,SavedShot,FromCorner,Head
29004,2026-01-24,H,83,BHA,FUL,Yankuba Minteh,12759,0.909,0.292,penalty_area,0.0448,BlockedShot,OpenPlay,LeftFoot
29005,2026-01-24,A,3,MCI,WOL,Marc Guehi,7603,0.936,0.605,penalty_area,0.0147,SavedShot,FromCorner,Head
29005,2026-01-24,A,5,MCI,WOL,Omar Marmoush,8393,0.921,0.505,penalty_area,0.3902,Goal,OpenPlay,RightFoot
29005,2026-01-24,A,9,MCI,WOL,Antoine Semenyo,11363,0.899,0.379,penalty_area,0.1305,SavedShot,OpenPlay,RightFoot
29005,2026-01-24,A,16,MCI,WOL,Mathis Cherki,8094,0.857,0.562,penalty_area,0.1069,MissedShots,OpenPlay,LeftFoot
29005,2026-01-24,A,34,MCI,WOL,Omar Marmoush,8393,0.926,0.643,penalty_area,0.1151,ShotOnPost,OpenPlay,RightFoot
29005,2026-01-24,A,40,MCI,WOL,Nico O&#039;Reilly,11592,0.771,0.612,out_of_box,0.0308,MissedShots,OpenPlay,LeftFoot
29005,2026-01-24,A,46,MCI,WOL,Antoine Semenyo,11363,0.86,0.437,penalty_area,0.1111,Goal,OpenPlay,LeftFoot
29005,2026-01-24,A,59,MCI,WOL,Tijjani Reijnders,11965,0.743,0.301,out_of_box,0.0208,MissedShots,OpenPlay,RightFoot
29005,2026-01-24,A,60,MCI,WOL,Mathis Cherki,8094,0.777,0.346,out_of_box,0.0407,MissedShots,OpenPlay,RightFoot
29005,2026-01-24,A,77,MCI,WOL,Antoine Semenyo,11363,0.874,0.327,penalty_area,0.0789,ShotOnPost,OpenPlay,LeftFoot
29005,2026-01-24,A,93,MCI,WOL,Marc Guehi,7603,0.907,0.529,penalty_area,0.0257,MissedShots,FromCorner,Head
29005,2026-01-24,H,20,WOL,MCI,Mateus Mané,13484,0.804,0.693,out_of_box,0.0276,MissedShots,OpenPlay,RightFoot
29005,2026-01-24,H,31,WOL,MCI,Yerson Mosquera,9958,0.747,0.356,out_of_box,0.0155,BlockedShot,OpenPlay,RightFoot
29005,2026-01-24,H,54,WOL,MCI,João Gomes,11384,0.822,0.724,out_of_box,0.0713,MissedShots,DirectFreekick,RightFoot
29005,2026-01-24,H,65,WOL,MCI,Yerson Mosquera,9958,0.915,0.515,penalty_area,0.1226,SavedShot,SetPiece,Head
29005,2026-01-24,H,86,WOL,MCI,Yerson Mosquera,9958,0.968,0.586,six_yard,0.081,ShotOnPost,FromCorner,Head
29005,2026-01-24,H,91,WOL,MCI,Mateus Mané,13484,0.74,0.632,out_of_box,0.0129,BlockedShot,OpenPlay,RightFoot
29005,2026-01-24,H,92,WOL,MCI,Mateus Mané,13484,0.819,0.675,out_of_box,0.0357,BlockedShot,OpenPlay,RightFoot
29005,2026-01-24,H,92,WOL,MCI,Tolu Arokodare,8875,0.912,0.491,penalty_area,0.0616,MissedShots,OpenPlay,Head
29005,2026-01-24,H,94,WOL,MCI,Yerson Mosquera,9958,0.841,0.406,out_of_box,0.0426,BlockedShot,OpenPlay,LeftFoot
29005,2026-01-24,H,94,WOL,MCI,Yerson Mosquera,9958,0.885,0.328,penalty_area,0.05,BlockedShot,OpenPlay,RightFoot
29005,2026-01-24,H,95,WOL,MCI,Mateus Mané,13484,0.811,0.664,out_of_box,0.0219,MissedShots,FromCorner,RightFoot
29006,2026-01-25,A,0,NEW,AVL,Sandro Tonali,7958,0.881,0.532,penalty_area,0.3433,SavedShot,OpenPlay,LeftFoot
29006,2026-01-25,A,41,NEW,AVL,Joelinton,87,0.754,0.501,out_of_box,0.0239,BlockedShot,OpenPlay,RightFoot
29006,2026-01-25,A,42,NEW,AVL,Lewis Miley,11386,0.936,0.488,penalty_area,0.0642,SavedShot,OpenPlay,Head
29006,2026-01-25,A,49,NEW,AVL,Yoane Wissa,5786,0.922,0.412,penalty_area,0.0293,SavedShot,OpenPlay,Head
29006,2026-01-25,A,45,NEW,AVL,Harvey Barnes,6681,0.794,0.433,out_of_box,0.0684,BlockedShot,OpenPlay,LeftFoot
29006,2026-01-25,A,50,NEW,AVL,Harvey Barnes,6681,0.747,0.339,out_of_box,0.0184,BlockedShot,OpenPlay,LeftFoot
29006,2026-01-25,A,54,NEW,AVL,Harvey Barnes,6681,0.951,0.497,six_yard,0.5511,MissedShots,OpenPlay,LeftFoot
29006,2026-01-25,A,54,NEW,AVL,Anthony Gordon,8150,0.962,0.569,six_yard,0.5392,MissedShots,OpenPlay,LeftFoot
29006,2026-01-25,A,57,NEW,AVL,Jacob Ramsey,8941,0.899,0.422,penalty_area,0.0852,MissedShots,FromCorner,RightFoot
29006,2026-01-25,A,58,NEW,AVL,Sandro Tonali,7958,0.855,0.505,penalty_area,0.0635,BlockedShot,OpenPlay,RightFoot
29006,2026-01-25,A,58,NEW,AVL,Sandro Tonali,7958,0.823,0.515,out_of_box,0.0491,BlockedShot,OpenPlay,LeftFoot
29006,2026-01-25,A,65,NEW,AVL,Sven Botman,8635,0.906,0.578,penalty_area,0.0242,SavedShot,OpenPlay,Head
29006,2026-01-25,A,89,NEW,AVL,Harvey Barnes,6681,0.753,0.522,out_of_box,0.0235,BlockedShot,OpenPlay,RightFoot
29006,2026-01-25,A,90,NEW,AVL,Anthony Elanga,9524,0.9,0.377,penalty_area,0.0608,MissedShots,OpenPlay,RightFoot
29006,2026-01-25,A,94,NEW,AVL,Harvey Barnes,6681,0.743,0.694,out_of_box,0.0139,BlockedShot,OpenPlay,RightFoot
29006,2026-01-25,H,4,AVL,NEW,Emiliano Buendía,2203,0.741,0.474,out_of_box,0.0257,SavedShot,OpenPlay,RightFoot
29006,2026-01-25,H,11,AVL,NEW,Ollie Watkins,8865,0.902,0.401,penalty_area,0.3528,SavedShot,OpenPlay,RightFoot
29006,2026-01-25,H,12,AVL,NEW,Pau Torres,6221,0.967,0.418,six_yard,0.0441,MissedShots,FromCorner,Head
29006,2026-01-25,H,13,AVL,NEW,Ollie Watkins,8865,0.744,0.606,out_of_box,0.016,MissedShots,OpenPlay,RightFoot
29006,2026-01-25,H,18,AVL,NEW,Emiliano Buendía,2203,0.796,0.336,out_of_box,0.0266,Goal,OpenPlay,RightFoot
29006,2026-01-25,H,23,AVL,NEW,Matthew Cash,8864,0.872,0.37,penalty_area,0.0738,BlockedShot,OpenPlay,RightFoot
29006,2026-01-25,H,32,AVL,NEW,Emiliano Buendía,2203,0.837,0.53,out_of_box,0.0851,SavedShot,OpenPlay,LeftFoot
29006,2026-01-25,H,40,AVL,NEW,Emiliano Buendía,2203,0.74,0.632,out_of_box,0.0193,MissedShots,OpenPlay,RightFoot
29006,2026-01-25,H,55,AVL,NEW,Morgan Rogers,12412,0.782,0.735,out_of_box,0.0219,SavedShot,OpenPlay,RightFoot
29006,2026-01-25,H,60,AVL,NEW,Leon Bailey,5221,0.856,0.391,penalty_area,0.0443,BlockedShot,SetPiece,LeftFoot
29006,2026-01-25,H,61,AVL,NEW,Pau Torres,6221,0.966,0.424,six_yard,0.0517,MissedShots,FromCorner,Head
29006,2026-01-25,H,81,AVL,NEW,Morgan Rogers,12412,0.754,0.546,out_of_box,0.0665,SavedShot,DirectFreekick,RightFoot
29006,2026-01-25,H,86,AVL,NEW,Ollie Watkins,8865,0.738,0.509,out_of_box,0.026,SavedShot,OpenPlay,RightFoot
29006,2026-01-25,H,87,AVL,NEW,Ollie Watkins,8865,0.965,0.448,six_yard,0.4676,Goal,FromCorner,Head
29007,2026-01-24,A,13,WHU,SUN,Crysencio Summerville,9492,0.927,0.553,penalty_area,0.4091,Goal,OpenPlay,Head
29007,2026-01-24,A,16,WHU,SUN,Jarrod Bowen,1776,0.815,0.442,out_of_box,0.0722,BlockedShot,OpenPlay,LeftFoot
29007,2026-01-24,A,16,WHU,SUN,Pablo,14290,0.948,0.654,penalty_area,0.3021,MissedShots,OpenPlay,LeftFoot
29007,2026-01-24,A,27,WHU,SUN,Jarrod Bowen,1776,0.885,0.5,penalty_area,0.7612,Goal,Penalty,LeftFoot
29007,2026-01-24,A,30,WHU,SUN,Valentín Castellanos,10948,0.915,0.452,penalty_area,0.3645,SavedShot,SetPiece,Head
29007,2026-01-24,A,30,WHU,SUN,Crysencio Summerville,9492,0.894,0.742,penalty_area,0.0569,BlockedShot,OpenPlay,LeftFoot
29007,2026-01-24,A,42,WHU,SUN,Valentín Castellanos,10948,0.893,0.72,penalty_area,0.0548,BlockedShot,OpenPlay,RightFoot
29007,2026-01-24,A,42,WHU,SUN,Mateus Fernandes,12948,0.729,0.652,out_of_box,0.0143,Goal,OpenPlay,RightFoot
29007,2026-01-24,A,59,WHU,SUN,Mateus Fernandes,12948,0.762,0.507,out_of_box,0.0191,MissedShots,FromCorner,LeftFoot
29007,2026-01-24,A,63,WHU,SUN,Valentín Castellanos,10948,0.805,0.634,out_of_box,0.0381,SavedShot,OpenPlay,RightFoot
29007,2026-01-24,A,81,WHU,SUN,Konstantinos Mavropanos,6722,0.813,0.509,out_of_box,0.0516,MissedShots,SetPiece,LeftFoot
29007,2026-01-24,A,91,WHU,SUN,Mateus Fernandes,12948,0.74,0.383,out_of_box,0.0147,ShotOnPost,FromCorner,RightFoot
29007,2026-01-24,A,91,WHU,SUN,Callum Wilson,468,0.929,0.516,penalty_area,0.0517,MissedShots,FromCorner,Head
29007,2026-01-24,H,1,SUN,WHU,Noah Sadiki,13716,0.819,0.447,out_of_box,0.0513,SavedShot,OpenPlay,LeftFoot
29007,2026-01-24,H,14,SUN,WHU,Trai Hume,13713,0.964,0.379,six_yard,0.2515,MissedShots,OpenPlay,Head
29007,2026-01-24,H,20,SUN,WHU,Dan Ballard,13715,0.926,0.63,penalty_area,0.0102,MissedShots,SetPiece,Head
29007,2026-01-24,H,57,SUN,WHU,Habib Diarra,9767,0.797,0.31,out_of_box,0.0254,BlockedShot,OpenPlay,RightFoot
29007,2026-01-24,H,57,SUN,WHU,Chemsdine Talbi,13717,0.745,0.591,out_of_box,0.0156,MissedShots,FromCorner,RightFoot
29007,2026-01-24,H,65,SUN,WHU,Brian Brobbey,9789,0.92,0.528,penalty_area,0.3186,Goal,OpenPlay,Head
29007,2026-01-24,H,82,SUN,WHU,Wilson Isidor,7148,0.908,0.367,penalty_area,0.0413,MissedShots,OpenPlay,RightFoot
29008,2026-02-01,A,14,AVL,BRE,Tammy Abraham,702,0.851,0.567,penalty_area,0.3015,SavedShot,OpenPlay,RightFoot
29008,2026-02-01,A,20,AVL,BRE,Ian Maatsen,11807,0.873,0.592,penalty_area,0.0429,MissedShots,FromCorner,LeftFoot
29008,2026-02-01,A,26,AVL,BRE,Emiliano Buendía,2203,0.816,0.458,out_of_box,0.0593,MissedShots,OpenPlay,RightFoot
29008,2026-02-01,A,32,AVL,BRE,Ezri Konsa Ngoyo,7726,0.927,0.434,penalty_area,0.3579,MissedShots,SetPiece,RightFoot
29008,2026-02-01,A,44,AVL,BRE,Emiliano Buendía,2203,0.916,0.564,penalty_area,0.1358,BlockedShot,OpenPlay,LeftFoot
29008,2026-02-01,A,47,AVL,BRE,Tammy Abraham,702,0.913,0.423,penalty_area,0.0855,BlockedShot,OpenPlay,RightFoot
29008,2026-02-01,A,48,AVL,BRE,Matthew Cash,8864,0.787,0.383,out_of_box,0.0208,MissedShots,FromCorner,RightFoot
29008,2026-02-01,A,54,AVL,BRE,Tammy Abraham,702,0.932,0.497,penalty_area,0.0977,BlockedShot,OpenPlay,LeftFoot
29008,2026-02-01,A,57,AVL,BRE,Emiliano Buendía,2203,0.974,0.62,six_yard,0.2299,SavedShot,OpenPlay,LeftFoot
29008,2026-02-01,A,57,AVL,BRE,Leon Bailey,5221,0.811,0.458,out_of_box,0.0349,BlockedShot,FromCorner,LeftFoot
29008,2026-02-01,A,61,AVL,BRE,Matthew Cash,8864,0.777,0.324,out_of_box,0.0234,MissedShots,FromCorner,RightFoot
29008,2026-02-01,A,64,AVL,BRE,Jadon Sancho,6345,0.897,0.715,penalty_area,0.0289,BlockedShot,FromCorner,RightFoot
29008,2026-02-01,A,65,AVL,BRE,Douglas Luiz,6122,0.85,0.68,penalty_area,0.0326,BlockedShot,OpenPlay,RightFoot
29008,2026-02-01,A,65,AVL,BRE,Matthew Cash,8864,0.85,0.441,penalty_area,0.0729,SavedShot,OpenPlay,RightFoot
29008,2026-02-01,A,65,AVL,BRE,Morgan Rogers,12412,0.915,0.383,penalty_area,0.0734,MissedShots,OpenPlay,RightFoot
29008,2026-02-01,A,70,AVL,BRE,Emiliano Buendía,2203,0.74,0.336,out_of_box,0.0156,MissedShots,OpenPlay,RightFoot
29008,2026-02-01,A,74,AVL,BRE,Douglas Luiz,6122,0.787,0.494,out_of_box,0.0336,SavedShot,OpenPlay,RightFoot
29008,2026-02-01,A,80,AVL,BRE,Harvey Elliott,7546,0.889,0.433,penalty_area,0.1005,BlockedShot,OpenPlay,LeftFoot
29008,2026-02-01,A,87,AVL,BRE,Morgan Rogers,12412,0.856,0.635,penalty_area,0.0641,SavedShot,OpenPlay,RightFoot
29008,2026-02-01,A,88,AVL,BRE,Douglas Luiz,6122,0.862,0.52,penalty_area,0.0315,MissedShots,OpenPlay,Head
29008,2026-02-01,A,89,AVL,BRE,Leon Bailey,5221,0.863,0.371,penalty_area,0.0938,MissedShots,OpenPlay,LeftFoot
29008,2026-02-01,A,92,AVL,BRE,Morgan Rogers,12412,0.768,0.652,out_of_box,0.0192,BlockedShot,FromCorner,RightFoot
29008,2026-02-01,A,94,AVL,BRE,Morgan Rogers,12412,0.784,0.559,out_of_box,0.032,BlockedShot,OpenPlay,RightFoot
29008,2026-02-01,A,97,AVL,BRE,Ian Maatsen,11807,0.858,0.471,penalty_area,0.0664,BlockedShot,FromCorner,LeftFoot
29008,2026-02-01,A,97,AVL,BRE,Harvey Elliott,7546,0.807,0.285,out_of_box,0.0219,BlockedShot,FromCorner,LeftFoot
29008,2026-02-01,A,98,AVL,BRE,Matthew Cash,8864,0.768,0.542,out_of_box,0.0149,MissedShots,FromCorner,RightFoot
29008,2026-02-01,A,99,AVL,BRE,Pau Torres,6221,0.957,0.442,six_yard,0.0674,MissedShots,FromCorner,Head
29008,2026-02-01,H,6,BRE,AVL,Mathias Jensen,7166,0.84,0.702,out_of_box,0.0353,MissedShots,OpenPlay,LeftFoot
29008,2026-02-01,H,15,BRE,AVL,Kevin Schade,9156,0.867,0.5,penalty_area,0.0454,MissedShots,OpenPlay,RightFoot
29008,2026-02-01,H,33,BRE,AVL,Rico Henry,9679,0.681,0.662,out_of_box,0.0082,MissedShots,OpenPlay,LeftFoot
29008,2026-02-01,H,46,BRE,AVL,Dango Ouattara,9662,0.952,0.335,penalty_area,0.0619,Goal,OpenPlay,LeftFoot
29008,2026-02-01,H,52,BRE,AVL,Kristoffer Ajer,9677,0.964,0.596,six_yard,0.1218,BlockedShot,OpenPlay,RightFoot
29008,2026-02-01,H,68,BRE,AVL,Nathan Collins,9733,0.907,0.42,penalty_area,0.0423,MissedShots,OpenPlay,Head
29009,2026-01-31,A,2,CHE,WHU,Enzo Fernández,11356,0.895,0.629,penalty_area,0.0848,BlockedShot,OpenPlay,RightFoot
29009,2026-01-31,A,18,CHE,WHU,Cole Palmer,8497,0.754,0.333,out_of_box,0.0501,SavedShot,DirectFreekick,LeftFoot
29009,2026-01-31,A,31,CHE,WHU,Moisés Caicedo,9453,0.87,0.638,penalty_area,0.0671,MissedShots,OpenPlay,RightFoot
29009,2026-01-31,A,43,CHE,WHU,Enzo Fernández,11356,0.751,0.481,out_of_box,0.0656,BlockedShot,DirectFreekick,RightFoot
29009,2026-01-31,A,43,CHE,WHU,Liam Delap,8868,0.912,0.481,penalty_area,0.0525,BlockedShot,SetPiece,Head
29009,2026-01-31,A,55,CHE,WHU,Liam Delap,8868,0.914,0.564,penalty_area,0.078,MissedShots,OpenPlay,RightFoot
29009,2026-01-31,A,56,CHE,WHU,João Pedro,8272,0.968,0.549,six_yard,0.5738,Goal,OpenPlay,Head
29009,2026-01-31,A,63,CHE,WHU,Moisés Caicedo,9453,0.769,0.342,out_of_box,0.0295,SavedShot,FromCorner,RightFoot
29009,2026-01-31,A,69,CHE,WHU,Liam Delap,8868,0.994,0.5,six_yard,0.9139,ShotOnPost,OpenPlay,Head
29009,2026-01-31,A,69,CHE,WHU,Marc Cucurella,7134,0.969,0.532,six_yard,0.5756,Goal,OpenPlay,Head
29009,2026-01-31,A,78,CHE,WHU,Liam Delap,8868,0.89,0.491,penalty_area,0.0388,SavedShot,OpenPlay,Head
29009,2026-01-31,A,89,CHE,WHU,Cole Palmer,8497,0.898,0.372,penalty_area,0.0721,BlockedShot,OpenPlay,RightFoot
29009,2026-01-31,A,91,CHE,WHU,Enzo Fernández,11356,0.873,0.482,penalty_area,0.1119,Goal,OpenPlay,RightFoot
29009,2026-01-31,A,94,CHE,WHU,Cole Palmer,8497,0.911,0.523,penalty_area,0.4737,MissedShots,OpenPlay,LeftFoot
29009,2026-01-31,H,0,WHU,CHE,Valentín Castellanos,10948,0.878,0.613,penalty_area,0.0896,SavedShot,OpenPlay,LeftFoot
29009,2026-01-31,H,6,WHU,CHE,Jarrod Bowen,1776,0.815,0.19,out_of_box,0.0195,Goal,OpenPlay,LeftFoot
29009,2026-01-31,H,12,WHU,CHE,Mateus Fernandes,12948,0.923,0.673,penalty_area,0.0928,BlockedShot,OpenPlay,RightFoot
29009,2026-01-31,H,14,WHU,CHE,Valentín Castellanos,10948,0.936,0.315,penalty_area,0.0776,SavedShot,OpenPlay,RightFoot
29009,2026-01-31,H,35,WHU,CHE,Crysencio Summerville,9492,0.857,0.496,penalty_area,0.1085,Goal,OpenPlay,RightFoot
29009,2026-01-31,H,44,WHU,CHE,Crysencio Summerville,9492,0.796,0.468,out_of_box,0.0976,BlockedShot,OpenPlay,RightFoot
29009,2026-01-31,H,47,WHU,CHE,Mateus Fernandes,12948,0.788,0.517,out_of_box,0.0361,SavedShot,OpenPlay,RightFoot
29009,2026-01-31,H,47,WHU,CHE,Valentín Castellanos,10948,0.952,0.607,six_yard,0.1281,BlockedShot,OpenPlay,RightFoot
29009,2026-01-31,H,50,WHU,CHE,Jarrod Bowen,1776,0.912,0.607,penalty_area,0.4088,SavedShot,SetPiece,LeftFoot
29009,2026-01-31,H,67,WHU,CHE,Valentín Castellanos,10948,0.892,0.667,penalty_area,0.0784,MissedShots,OpenPlay,RightFoot
29009,2026-01-31,H,85,WHU,CHE,Jean-Clair Todibo,6816,0.967,0.444,six_yard,0.5888,ShotOnPost,SetPiece,RightFoot
29010,2026-01-31,A,1,BHA,EVE,Georginio Rutter,6937,0.876,0.445,penalty_area,0.0315,MissedShots,OpenPlay,Head
29010,2026-01-31,A,1,BHA,EVE,Pascal Groß,239,0.903,0.542,penalty_area,0.1244,BlockedShot,OpenPlay,RightFoot
29010,2026-01-31,A,2,BHA,EVE,Danny Welbeck,501,0.927,0.462,penalty_area,0.0498,BlockedShot,FromCorner,Head
29010,2026-01-31,A,2,BHA,EVE,Danny Welbeck,501,0.957,0.456,six_yard,0.1457,SavedShot,FromCorner,RightFoot
29010,2026-01-31,A,12,BHA,EVE,Georginio Rutter,6937,0.861,0.626,penalty_area,0.0389,MissedShots,OpenPlay,LeftFoot
29010,2026-01-31,A,15,BHA,EVE,Danny Welbeck,501,0.964,0.545,six_yard,0.4684,MissedShots,FromCorner,Head
29010,2026-01-31,A,18,BHA,EVE,Kaoru Mitoma,10806,0.933,0.629,penalty_area,0.3427,MissedShots,OpenPlay,LeftFoot
29010,2026-01-31,A,71,BHA,EVE,Kaoru Mitoma,10806,0.852,0.506,penalty_area,0.0816,BlockedShot,OpenPlay,LeftFoot
29010,2026-01-31,A,72,BHA,EVE,Pascal Groß,239,0.874,0.484,penalty_area,0.117,Goal,OpenPlay,RightFoot
29010,2026-01-31,A,77,BHA,EVE,Yankuba Minteh,12759,0.716,0.423,out_of_box,0.0167,BlockedShot,OpenPlay,LeftFoot
29010,2026-01-31,A,85,BHA,EVE,Yankuba Minteh,12759,0.795,0.245,out_of_box,0.0227,MissedShots,OpenPlay,LeftFoot
29010,2026-01-31,H,51,EVE,BHA,Kiernan Dewsbury-Hall,9739,0.843,0.675,penalty_area,0.0458,MissedShots,OpenPlay,LeftFoot
29010,2026-01-31,H,55,EVE,BHA,Jarrad Branthwaite,8476,0.896,0.37,penalty_area,0.0158,MissedShots,OpenPlay,Head
29010,2026-01-31,H,66,EVE,BHA,Kiernan Dewsbury-Hall,9739,0.92,0.579,penalty_area,0.4151,SavedShot,OpenPlay,RightFoot
29010,2026-01-31,H,71,EVE,BHA,James Tarkowski,1665,0.962,0.415,six_yard,0.0822,BlockedShot,FromCorner,Head
29010,2026-01-31,H,89,EVE,BHA,Michael Keane,1653,0.89,0.413,penalty_area,0.0741,SavedShot,SetPiece,RightFoot
29010,2026-01-31,H,96,EVE,BHA,Jake O&#039;Brien,12014,0.875,0.6,penalty_area,0.0615,SavedShot,OpenPlay,RightFoot
29010,2026-01-31,H,96,EVE,BHA,Beto,9983,0.952,0.518,six_yard,0.6254,Goal,OpenPlay,LeftFoot
29011,2026-02-02,A,8,SUN,BUR,Habib Diarra,9767,0.859,0.438,penalty_area,0.0897,MissedShots,OpenPlay,RightFoot
29011,2026-02-02,A,12,SUN,BUR,Nordi Mukiele,5659,0.797,0.639,out_of_box,0.0264,MissedShots,SetPiece,RightFoot
29011,2026-02-02,A,16,SUN,BUR,Chemsdine Talbi,13717,0.875,0.423,penalty_area,0.0754,MissedShots,OpenPlay,RightFoot
29011,2026-02-02,A,29,SUN,BUR,Enzo Le Fée,8651,0.769,0.483,out_of_box,0.0309,SavedShot,OpenPlay,RightFoot
29011,2026-02-02,A,31,SUN,BUR,Habib Diarra,9767,0.893,0.47,penalty_area,0.4297,Goal,OpenPlay,RightFoot
29011,2026-02-02,A,45,SUN,BUR,Dan Ballard,13715,0.94,0.512,penalty_area,0.1032,MissedShots,SetPiece,Head
29011,2026-02-02,A,60,SUN,BUR,Reinildo,7432,0.842,0.63,out_of_box,0.079,MissedShots,OpenPlay,LeftFoot
29011,2026-02-02,A,63,SUN,BUR,Brian Brobbey,9789,0.88,0.562,penalty_area,0.1336,SavedShot,OpenPlay,LeftFoot
29011,2026-02-02,A,63,SUN,BUR,Nordi Mukiele,5659,0.934,0.486,penalty_area,0.6137,MissedShots,OpenPlay,LeftFoot
29011,2026-02-02,A,71,SUN,BUR,Chemsdine Talbi,13717,0.802,0.694,out_of_box,0.0401,Goal,OpenPlay,RightFoot
29011,2026-02-02,A,82,SUN,BUR,Trai Hume,13713,0.911,0.479,penalty_area,0.142,BlockedShot,OpenPlay,RightFoot
29011,2026-02-02,A,83,SUN,BUR,Noah Sadiki,13716,0.78,0.493,out_of_box,0.0232,MissedShots,FromCorner,RightFoot
29011,2026-02-02,A,89,SUN,BUR,Wilson Isidor,7148,0.843,0.66,penalty_area,0.058,SavedShot,OpenPlay,RightFoot
29011,2026-02-02,A,93,SUN,BUR,Wilson Isidor,7148,0.899,0.628,penalty_area,0.1235,BlockedShot,OpenPlay,RightFoot
29011,2026-02-02,H,8,BUR,SUN,Axel Tuanzebe,934,0.079,0.534,out_of_box,0.0,OwnGoal,OpenPlay,OtherBodyPart
29011,2026-02-02,H,42,BUR,SUN,Florentino Luís,8969,0.734,0.268,out_of_box,0.0095,BlockedShot,OpenPlay,RightFoot
29011,2026-02-02,H,48,BUR,SUN,Lucas Pires,11824,0.952,0.756,penalty_area,0.0718,MissedShots,OpenPlay,LeftFoot
29011,2026-02-02,H,56,BUR,SUN,Maxime Estève,9487,0.867,0.397,penalty_area,0.0195,MissedShots,SetPiece,Head
29011,2026-02-02,H,65,BUR,SUN,Zian Flemming,13729,0.747,0.306,out_of_box,0.0143,MissedShots,OpenPlay,RightFoot
29011,2026-02-02,H,75,BUR,SUN,Jaidon Anthony,10746,0.758,0.499,out_of_box,0.0113,BlockedShot,SetPiece,RightFoot
29012,2026-02-01,A,4,MUN,FUL,Amad Diallo Traore,8127,0.849,0.358,penalty_area,0.0566,SavedShot,OpenPlay,LeftFoot
29012,2026-02-01,A,8,MUN,FUL,Harry Maguire,1687,0.958,0.605,six_yard,0.0151,SavedShot,FromCorner,Head
29012,2026-02-01,A,18,MUN,FUL,Casemiro,2248,0.949,0.534,six_yard,0.4797,Goal,SetPiece,Head
29012,2026-02-01,A,47,MUN,FUL,Amad Diallo Traore,8127,0.847,0.303,penalty_area,0.0428,BlockedShot,OpenPlay,RightFoot
29012,2026-02-01,A,48,MUN,FUL,Harry Maguire,1687,0.956,0.518,six_yard,0.0827,MissedShots,FromCorner,Head
29012,2026-02-01,A,47,MUN,FUL,Bryan Mbeumo,6552,0.892,0.584,penalty_area,0.3677,SavedShot,OpenPlay,LeftFoot
29012,2026-02-01,A,55,MUN,FUL,Diogo Dalot,7281,0.874,0.301,penalty_area,0.0587,BlockedShot,OpenPlay,LeftFoot
29012,2026-02-01,A,55,MUN,FUL,Matheus Cunha,7080,0.914,0.321,penalty_area,0.1338,Goal,OpenPlay,RightFoot
29012,2026-02-01,A,71,MUN,FUL,Kobbie Mainoo,11174,0.757,0.446,out_of_box,0.0227,BlockedShot,OpenPlay,RightFoot
29012,2026-02-01,A,72,MUN,FUL,Matheus Cunha,7080,0.837,0.374,out_of_box,0.0735,MissedShots,OpenPlay,RightFoot
29012,2026-02-01,A,74,MUN,FUL,Benjamin Sesko,11974,0.924,0.497,penalty_area,0.393,ShotOnPost,OpenPlay,Head
29012,2026-02-01,A,74,MUN,FUL,Benjamin Sesko,11974,0.946,0.526,penalty_area,0.0871,MissedShots,OpenPlay,Head
29012,2026-02-01,A,93,MUN,FUL,Benjamin Sesko,11974,0.86,0.457,penalty_area,0.0645,Goal,OpenPlay,RightFoot
29012,2026-02-01,H,3,FUL,MUN,Joachim Andersen,6314,0.76,0.461,out_of_box,0.0127,MissedShots,OpenPlay,RightFoot
29012,2026-02-01,H,12,FUL,MUN,Joachim Andersen,6314,0.964,0.548,six_yard,0.3649,SavedShot,FromCorner,RightFoot
29012,2026-02-01,H,14,FUL,MUN,Samuel Chukwueze,7208,0.812,0.57,out_of_box,0.0357,BlockedShot,OpenPlay,LeftFoot
29012,2026-02-01,H,34,FUL,MUN,Harry Wilson,5596,0.872,0.714,penalty_area,0.04,BlockedShot,OpenPlay,LeftFoot
29012,2026-02-01,H,39,FUL,MUN,Alex Iwobi,500,0.738,0.417,out_of_box,0.019,SavedShot,OpenPlay,RightFoot
29012,2026-02-01,H,40,FUL,MUN,Raúl Jiménez,4105,0.936,0.397,penalty_area,0.0571,MissedShots,FromCorner,RightFoot
29012,2026-02-01,H,46,FUL,MUN,Emile Smith-Rowe,7230,0.867,0.475,penalty_area,0.0383,MissedShots,OpenPlay,Head
29012,2026-02-01,H,51,FUL,MUN,Harry Wilson,5596,0.811,0.285,out_of_box,0.0685,SavedShot,DirectFreekick,LeftFoot
29012,2026-02-01,H,51,FUL,MUN,Sander Berge,8285,0.942,0.485,penalty_area,0.0906,BlockedShot,SetPiece,RightFoot
29012,2026-02-01,H,64,FUL,MUN,Raúl Jiménez,4105,0.776,0.62,out_of_box,0.0732,BlockedShot,DirectFreekick,RightFoot
29012,2026-02-01,H,80,FUL,MUN,Raúl Jiménez,4105,0.933,0.524,penalty_area,0.1023,SavedShot,OpenPlay,RightFoot
29012,2026-02-01,H,81,FUL,MUN,Joachim Andersen,6314,0.912,0.509,penalty_area,0.035,BlockedShot,FromCorner,Head
