pl_player_id,pl_name,team,kickoff_date,home,away,pl_touches_opp_box,pl_crosses,pl_corners_taken,pl_fk_crosses,pl_fk_shots,pl_big_chances_created,pl_chances_created
15259,Morgan Gibbs-White,NFO,2025-12-03,WOL,NFO,2,1,0,0,0,0,4
108816,Ibrahim Sangaré,NFO,2025-12-03,WOL,NFO,1,1,0,0,0,0,0
16035,Nikola Milenkovic,NFO,2025-12-03,WOL,NFO,1,0,0,0,0,0,0
70249,Nicolò Savona,NFO,2025-12-03,WOL,NFO,2,2,0,0,0,0,0
23811,Neco Williams,NFO,2025-12-03,WOL,NFO,1,1,0,0,1,0,0
23702,Callum Hudson-Odoi,NFO,2025-12-03,WOL,NFO,0,0,0,0,0,0,0
16204,Willy Boly,NFO,2025-12-03,WOL,NFO,0,0,0,0,0,0,0
14238,Ryan Yates,NFO,2025-12-03,WOL,NFO,0,0,0,0,0,0,0
115172,Nicolás Domínguez,NFO,2025-12-03,WOL,NFO,0,0,0,0,0,0,0
68219,Arnaud Kalimuendo,NFO,2025-12-03,WOL,NFO,0,0,0,0,0,0,0
49270,James McAtee,NFO,2025-12-03,WOL,NFO,0,0,0,0,0,0,0
304238,Jair Cunha,NFO,2025-12-03,WOL,NFO,0,0,0,0,0,0,0
141639,John Victor,NFO,2025-12-03,WOL,NFO,0,0,0,0,0,0,0
117754,Zach Abbott,NFO,2025-12-03,WOL,NFO,0,0,0,0,0,0,0
51423,John McGinn,AVL,2025-12-06,AVL,ARS,2,2,1,0,0,1,1
23968,Morgan Rogers,AVL,2025-12-06,AVL,ARS,5,3,0,0,0,0,2
13344,Matty Cash,AVL,2025-12-06,AVL,ARS,3,2,2,0,0,0,1
5865,Youri Tielemans,AVL,2025-12-06,AVL,ARS,4,2,0,1,0,0,1
21529,Pau Torres,AVL,2025-12-06,AVL,ARS,2,1,0,0,0,0,0
108096,Amadou Onana,AVL,2025-12-06,AVL,ARS,0,0,0,0,0,0,0
51223,Ian Maatsen,AVL,2025-12-06,AVL,ARS,4,1,0,0,0,0,0
4245,Emiliano Martínez,AVL,2025-12-06,AVL,ARS,0,0,0,0,0,0,0
13274,Ezri Konsa,AVL,2025-12-06,AVL,ARS,0,0,0,0,0,0,0
8658,Ollie Watkins,AVL,2025-12-06,AVL,ARS,7,0,0,0,0,0,0
25067,Boubacar Kamara,AVL,2025-12-06,AVL,ARS,4,0,0,0,0,0,0
26408,Emiliano Buendía,AVL,2025-12-06,AVL,ARS,8,0,0,0,0,0,1
5066,Victor Lindelöf,AVL,2025-12-06,AVL,ARS,0,0,0,0,0,0,0
133169,Andrés García,AVL,2025-12-06,AVL,ARS,0,0,0,0,0,0,0
14456,Donyell Malen,AVL,2025-12-06,AVL,ARS,3,0,0,0,0,0,0
5758,Lucas Digne,AVL,2025-12-06,AVL,ARS,0,0,0,0,0,0,0
14801,Jadon Sancho,AVL,2025-12-06,AVL,ARS,1,0,0,0,0,1,2
107846,Lamare Bogarde,AVL,2025-12-06,AVL,ARS,0,0,0,0,0,0,0
124907,George Hemmings,AVL,2025-12-06,AVL,ARS,0,0,0,0,0,0,0
20473,Marco Bizot,AVL,2025-12-06,AVL,ARS,0,0,0,0,0,0,0
14548,Ben White,ARS,2025-12-06,AVL,ARS,4,3,0,0,0,1,1
7975,David Raya,ARS,2025-12-06,AVL,ARS,0,0,0,0,0,0,0
64523,Martín Zubimendi,ARS,2025-12-06,AVL,ARS,0,0,0,0,0,0,0
69914,Riccardo Calafiori,ARS,2025-12-06,AVL,ARS,3,1,0,0,0,0,0
49481,Bukayo Saka,ARS,2025-12-06,AVL,ARS,11,2,1,0,0,0,4
19778,Mikel Merino,ARS,2025-12-06,AVL,ARS,1,0,0,0,0,0,0
118077,Piero Hincapié,ARS,2025-12-06,AVL,ARS,0,0,0,0,0,0,0
11419,Martin Ødegaard,ARS,2025-12-06,AVL,ARS,3,1,0,0,0,1,3
15202,Declan Rice,ARS,2025-12-06,AVL,ARS,2,3,2,0,0,1,2
67776,Jurriën Timber,ARS,2025-12-06,AVL,ARS,1,0,0,0,0,0,0
21584,Eberechi Eze,ARS,2025-12-06,AVL,ARS,0,0,0,0,0,0,0
42331,Christian Nørgaard,ARS,2025-12-06,AVL,ARS,0,0,0,0,0,0,0
11373,Kepa Arrizabalaga,ARS,2025-12-06,AVL,ARS,0,0,0,0,0,0,0
32728,Viktor Gyökeres,ARS,2025-12-06,AVL,ARS,2,1,0,0,0,0,0
67407,Noni Madueke,ARS,2025-12-06,AVL,ARS,1,0,0,0,0,0,0
20486,Leandro Trossard,ARS,2025-12-06,AVL,ARS,5,2,0,0,0,0,0
66104,Gabriel Martinelli,ARS,2025-12-06,AVL,ARS,0,0,0,0,0,0,0
114566,Ethan Nwaneri,ARS,2025-12-06,AVL,ARS,0,0,0,0,0,0,0
147908,Marli Salmon,ARS,2025-12-06,AVL,ARS,0,0,0,0,0,0,0
114564,Myles Lewis-Skelly,ARS,2025-12-06,AVL,ARS,0,0,0,0,0,0,0
3512,Adam Smith,BOU,2025-12-06,BOU,CHE,1,0,0,0,0,0,0
74965,Adrien Truffert,BOU,2025-12-06,BOU,CHE,1,1,0,0,0,0,2
134403,Djordje Petrovic,BOU,2025-12-06,BOU,CHE,0,0,0,0,0,0,0
119381,Álex Jiménez,BOU,2025-12-06,BOU,CHE,3,1,0,0,0,0,0
74976,Alex Scott,BOU,2025-12-06,BOU,CHE,4,0,4,0,0,0,0
14846,Marcus Tavernier,BOU,2025-12-06,BOU,CHE,1,1,1,0,0,0,0
33032,Evanilson,BOU,2025-12-06,BOU,CHE,1,0,0,0,0,0,0
132285,Bafodé Diakité,BOU,2025-12-06,BOU,CHE,1,0,0,0,0,0,0
21519,Justin Kluivert,BOU,2025-12-06,BOU,CHE,2,3,0,0,0,0,1
54989,Marcos Senesi,BOU,2025-12-06,BOU,CHE,0,0,0,0,0,0,2
25474,Antoine Semenyo,BOU,2025-12-06,BOU,CHE,9,1,0,0,0,0,3
64370,Julián Araujo,BOU,2025-12-06,BOU,CHE,0,0,0,0,0,0,0
16582,Enes Ünal,BOU,2025-12-06,BOU,CHE,0,0,0,0,0,0,0
13706,David Brooks,BOU,2025-12-06,BOU,CHE,0,0,0,0,0,0,0
137832,Junior Kroupi,BOU,2025-12-06,BOU,CHE,0,0,0,0,0,0,0
118080,Amine Adli,BOU,2025-12-06,BOU,CHE,0,0,0,0,0,0,0
53093,Will Dennis,BOU,2025-12-06,BOU,CHE,0,0,0,0,0,0,0
302305,Julio Soler,BOU,2025-12-06,BOU,CHE,0,0,0,0,0,0,0
51942,James Hill,BOU,2025-12-06,BOU,CHE,1,0,0,0,0,0,0
256083,Malcom DaCosta,BOU,2025-12-06,BOU,CHE,0,0,0,0,0,0,0
14538,Robert Sánchez,CHE,2025-12-06,BOU,CHE,0,0,0,0,0,0,0
51813,Liam Delap,CHE,2025-12-06,BOU,CHE,5,1,0,0,0,0,0
49293,Cole Palmer,CHE,2025-12-06,BOU,CHE,0,1,0,0,0,0,1
14571,Reece James,CHE,2025-12-06,BOU,CHE,0,1,0,0,0,0,0
66284,Wesley Fofana,CHE,2025-12-06,BOU,CHE,0,0,0,0,0,0,0
14575,Trevoh Chalobah,CHE,2025-12-06,BOU,CHE,0,0,0,0,0,0,0
68987,Alejandro Garnacho,CHE,2025-12-06,BOU,CHE,4,3,0,0,0,0,1
68827,Malo Gusto,CHE,2025-12-06,BOU,CHE,1,0,0,0,0,0,0
27277,Marc Cucurella,CHE,2025-12-06,BOU,CHE,4,1,0,0,0,0,1
21998,Pedro Neto,CHE,2025-12-06,BOU,CHE,3,6,0,1,0,0,4
63741,Enzo Fernández,CHE,2025-12-06,BOU,CHE,1,0,0,0,0,0,0
75989,Filip Jörgensen,CHE,2025-12-06,BOU,CHE,0,0,0,0,0,0,0
125075,Josh Acheampong,CHE,2025-12-06,BOU,CHE,0,0,0,0,0,0,0
72371,João Pedro,CHE,2025-12-06,BOU,CHE,0,1,0,0,0,0,0
133245,Andrey Santos,CHE,2025-12-06,BOU,CHE,0,0,0,0,0,0,0
304474,Estêvão,CHE,2025-12-06,BOU,CHE,0,0,0,0,0,0,0
53612,Benoît Badiashile,CHE,2025-12-06,BOU,CHE,0,0,0,0,0,0,0
119041,Jorrel Hato,CHE,2025-12-06,BOU,CHE,0,0,0,0,0,0,0
68583,Jamie Gittens,CHE,2025-12-06,BOU,CHE,0,0,0,0,0,0,0
130068,Marc Guiu,CHE,2025-12-06,BOU,CHE,2,0,0,0,0,0,2
8163,Lewis Dunk,BHA,2025-12-07,BHA,WHU,2,1,0,0,0,0,1
72239,Mats Wieffer,BHA,2025-12-07,BHA,WHU,4,1,0,0,0,0,1
76090,Jan Paul van Hecke,BHA,2025-12-07,BHA,WHU,2,3,0,0,0,1,1
51830,Georginio Rutter,BHA,2025-12-07,BHA,WHU,13,4,0,0,0,1,1
3452,Danny Welbeck,BHA,2025-12-07,BHA,WHU,4,0,0,0,0,0,1
67928,Maxim De Cuyper,BHA,2025-12-07,BHA,WHU,2,6,5,0,0,1,3
75709,Bart Verbruggen,BHA,2025-12-07,BHA,WHU,0,0,0,0,0,0,0
50727,Ferdi Kadioglu,BHA,2025-12-07,BHA,WHU,2,3,1,0,0,0,0
124396,Carlos Baleba,BHA,2025-12-07,BHA,WHU,0,0,0,0,0,0,0
136175,Yankuba Minteh,BHA,2025-12-07,BHA,WHU,6,6,0,0,0,0,0
143240,Diego Gómez,BHA,2025-12-07,BHA,WHU,3,1,0,0,0,0,2
145043,Charalampos Kostoulas,BHA,2025-12-07,BHA,WHU,5,1,1,0,0,0,1
303860,Diego Coppola,BHA,2025-12-07,BHA,WHU,0,0,0,0,0,0,0
20505,Olivier Boscagli,BHA,2025-12-07,BHA,WHU,1,3,1,0,0,0,0
112739,Jack Hinshelwood,BHA,2025-12-07,BHA,WHU,0,2,0,0,0,0,1
122944,Joe Knight,BHA,2025-12-07,BHA,WHU,0,0,0,0,0,0,0
120049,Nehemiah Oriola,BHA,2025-12-07,BHA,WHU,0,0,0,0,0,0,0
134176,Brajan Gruda,BHA,2025-12-07,BHA,WHU,0,1,2,0,0,0,3
4874,Joël Veltman,BHA,2025-12-07,BHA,WHU,0,0,0,0,0,0,0
3457,Jason Steele,BHA,2025-12-07,BHA,WHU,0,0,0,0,0,0,0
63656,Jean-Clair Todibo,WHU,2025-12-07,BHA,WHU,1,0,0,0,0,0,1
13522,Maximilian Kilman,WHU,2025-12-07,BHA,WHU,1,0,0,0,0,0,0
32638,Konstantinos Mavropanos,WHU,2025-12-07,BHA,WHU,5,0,0,0,0,0,0
65961,Crysencio Summerville,WHU,2025-12-07,BHA,WHU,4,0,0,0,0,0,0
145347,El Hadji Malick Diouf,WHU,2025-12-07,BHA,WHU,1,1,0,0,0,0,0
14164,Aaron Wan-Bissaka,WHU,2025-12-07,BHA,WHU,1,1,0,0,0,0,4
5748,Alphonse Areola,WHU,2025-12-07,BHA,WHU,0,0,0,0,0,0,0
55776,Lucas Paquetá,WHU,2025-12-07,BHA,WHU,0,0,0,0,0,1,3
8868,Jarrod Bowen,WHU,2025-12-07,BHA,WHU,7,2,2,0,0,0,0
119072,Mateus Fernandes,WHU,2025-12-07,BHA,WHU,0,1,3,1,0,0,1
40159,Guido Rodríguez,WHU,2025-12-07,BHA,WHU,0,0,0,0,0,0,0
118083,Mads Hermansen,WHU,2025-12-07,BHA,WHU,0,0,0,0,0,0,0
131312,Ezra Mayers,WHU,2025-12-07,BHA,WHU,0,0,0,0,0,0,0
122005,Soungoutou Magassa,WHU,2025-12-07,BHA,WHU,0,0,0,0,0,0,0
42569,Niclas Füllkrug,WHU,2025-12-07,BHA,WHU,0,0,0,0,0,0,0
136505,Andy Irving,WHU,2025-12-07,BHA,WHU,0,0,0,0,0,0,0
8454,Callum Wilson,WHU,2025-12-07,BHA,WHU,4,0,0,0,0,0,0
25183,Tomás Soucek,WHU,2025-12-07,BHA,WHU,0,0,0,0,0,0,0
66560,Freddie Potts,WHU,2025-12-07,BHA,WHU,0,0,1,0,0,1,1
13815,Kyle Walker-Peters,WHU,2025-12-07,BHA,WHU,0,0,0,0,0,0,0
4640,Jordan Pickford,EVE,2025-12-06,EVE,NFO,0,0,0,0,0,0,0
31936,Iliman Ndiaye,EVE,2025-12-06,EVE,NFO,3,0,0,0,0,1,0
4333,Michael Keane,EVE,2025-12-06,EVE,NFO,3,0,0,0,0,0,0
143922,Thierno Barry,EVE,2025-12-06,EVE,NFO,2,0,0,0,0,0,0
112589,Jake O'Brien,EVE,2025-12-06,EVE,NFO,1,2,0,0,0,0,0
24983,Vitalii Mykolenko,EVE,2025-12-06,EVE,NFO,0,4,0,0,0,0,0
4260,Jack Grealish,EVE,2025-12-06,EVE,NFO,6,1,0,0,0,0,3
14706,Kiernan Dewsbury-Hall,EVE,2025-12-06,EVE,NFO,4,2,1,0,0,0,0
23841,James Garner,EVE,2025-12-06,EVE,NFO,1,2,5,1,1,0,0
133612,Charly Alcaraz,EVE,2025-12-06,EVE,NFO,3,0,0,0,0,0,1
8143,James Tarkowski,EVE,2025-12-06,EVE,NFO,0,0,0,0,0,0,0
126789,Beto,EVE,2025-12-06,EVE,NFO,3,0,0,0,0,0,0
24797,Dwight McNeil,EVE,2025-12-06,EVE,NFO,0,2,0,0,0,0,2
140024,Adam Aznou,EVE,2025-12-06,EVE,NFO,0,0,0,0,0,0,0
10801,Tom King,EVE,2025-12-06,EVE,NFO,0,0,0,0,0,0,0
50453,Mark Travers,EVE,2025-12-06,EVE,NFO,0,0,0,0,0,0,0
112917,Tyler Dibling,EVE,2025-12-06,EVE,NFO,1,0,0,0,0,0,0
74585,Nathan Patterson,EVE,2025-12-06,EVE,NFO,0,0,0,0,0,0,0
75105,Elijah Campbell,EVE,2025-12-06,EVE,NFO,0,0,0,0,0,0,0
16723,Matz Sels,NFO,2025-12-06,EVE,NFO,0,0,0,0,0,0,0
70249,Nicolò Savona,NFO,2025-12-06,EVE,NFO,0,2,0,0,0,0,1
108816,Ibrahim Sangaré,NFO,2025-12-06,EVE,NFO,0,0,0,0,0,0,0
50623,Dan Ndoye,NFO,2025-12-06,EVE,NFO,0,1,0,0,0,0,0
304123,Igor Jesus,NFO,2025-12-06,EVE,NFO,7,0,0,0,0,1,1
98300,Omari Hutchinson,NFO,2025-12-06,EVE,NFO,0,4,2,1,0,0,0
23811,Neco Williams,NFO,2025-12-06,EVE,NFO,1,3,0,0,0,0,1
16035,Nikola Milenkovic,NFO,2025-12-06,EVE,NFO,1,2,0,0,0,0,0
67510,Morato,NFO,2025-12-06,EVE,NFO,0,0,0,0,0,0,0
15259,Morgan Gibbs-White,NFO,2025-12-06,EVE,NFO,1,1,0,0,0,0,0
51593,Elliot Anderson,NFO,2025-12-06,EVE,NFO,1,0,1,0,0,0,1
141639,John Victor,NFO,2025-12-06,EVE,NFO,0,0,0,0,0,0,0
49270,James McAtee,NFO,2025-12-06,EVE,NFO,0,0,0,0,0,0,0
68219,Arnaud Kalimuendo,NFO,2025-12-06,EVE,NFO,0,0,0,0,0,0,0
304238,Jair Cunha,NFO,2025-12-06,EVE,NFO,0,0,0,0,0,0,0
23702,Callum Hudson-Odoi,NFO,2025-12-06,EVE,NFO,0,2,0,0,1,0,0
16204,Willy Boly,NFO,2025-12-06,EVE,NFO,0,0,0,0,0,0,0
117754,Zach Abbott,NFO,2025-12-06,EVE,NFO,0,0,0,0,0,0,0
14238,Ryan Yates,NFO,2025-12-06,EVE,NFO,0,0,0,0,0,0,0
115172,Nicolás Domínguez,NFO,2025-12-06,EVE,NFO,1,0,0,0,0,0,0
14445,Emile Smith Rowe,FUL,2025-12-07,FUL,CRY,3,1,0,0,0,0,0
26151,Joachim Andersen,FUL,2025-12-07,FUL,CRY,2,2,0,0,0,1,2
4880,Kenny Tete,FUL,2025-12-07,FUL,CRY,4,1,0,0,0,0,1
21614,Sander Berge,FUL,2025-12-07,FUL,CRY,1,0,0,0,0,1,1
6712,Timothy Castagne,FUL,2025-12-07,FUL,CRY,1,4,0,0,0,0,1
23793,Calvin Bassey,FUL,2025-12-07,FUL,CRY,0,0,0,0,0,0,0
4717,Alex Iwobi,FUL,2025-12-07,FUL,CRY,1,1,4,0,0,0,2
4985,Bernd Leno,FUL,2025-12-07,FUL,CRY,0,0,0,0,0,0,0
13961,Harry Wilson,FUL,2025-12-07,FUL,CRY,3,2,2,1,0,0,1
53063,Samuel Chukwueze,FUL,2025-12-07,FUL,CRY,3,0,0,0,0,0,0
11071,Raúl Jiménez,FUL,2025-12-07,FUL,CRY,5,0,0,0,0,0,1
117286,Benjamin Lecomte,FUL,2025-12-07,FUL,CRY,0,0,0,0,0,0,0
35752,Jorge Cuenca,FUL,2025-12-07,FUL,CRY,0,0,0,0,0,0,0
3894,Tom Cairney,FUL,2025-12-07,FUL,CRY,0,1,0,0,0,0,0
49884,Issa Diop,FUL,2025-12-07,FUL,CRY,0,0,0,0,0,0,0
144894,Jonah Kusi-Asare,FUL,2025-12-07,FUL,CRY,0,0,0,0,0,0,0
121610,Kevin,FUL,2025-12-07,FUL,CRY,3,1,0,0,0,0,0
16044,Sasa Lukic,FUL,2025-12-07,FUL,CRY,0,0,0,0,0,0,0
4979,Adama Traoré,FUL,2025-12-07,FUL,CRY,0,0,0,0,0,0,0
128976,Josh King,FUL,2025-12-07,FUL,CRY,0,0,0,0,0,0,0
69595,Adam Wharton,CRY,2025-12-07,FUL,CRY,0,0,2,0,0,1,1
13988,Dean Henderson,CRY,2025-12-07,FUL,CRY,0,0,0,0,0,0,0
4604,Nathaniel Clyne,CRY,2025-12-07,FUL,CRY,1,1,0,0,0,0,1
24334,Tyrick Mitchell,CRY,2025-12-07,FUL,CRY,0,8,0,0,0,1,1
50842,Chris Richards,CRY,2025-12-07,FUL,CRY,1,0,0,0,0,0,0
20874,Jean-Philippe Mateta,CRY,2025-12-07,FUL,CRY,4,0,0,0,0,0,1
76104,Maxence Lacroix,CRY,2025-12-07,FUL,CRY,1,0,0,0,0,0,0
109117,Yéremy Pino,CRY,2025-12-07,FUL,CRY,2,1,2,1,0,2,2
49759,Daichi Kamada,CRY,2025-12-07,FUL,CRY,0,0,0,0,0,0,1
14569,Marc Guéhi,CRY,2025-12-07,FUL,CRY,1,0,0,0,0,0,0
14451,Eddie Nketiah,CRY,2025-12-07,FUL,CRY,5,0,0,0,0,0,0
37776,Jefferson Lerma,CRY,2025-12-07,FUL,CRY,0,0,0,0,0,0,0
20118,Borna Sosa,CRY,2025-12-07,FUL,CRY,0,0,0,0,0,0,0
10827,Remi Matthews,CRY,2025-12-07,FUL,CRY,0,0,0,0,0,0,0
146391,Christantus Uche,CRY,2025-12-07,FUL,CRY,3,0,0,0,0,0,0
8589,Will Hughes,CRY,2025-12-07,FUL,CRY,0,0,0,0,0,0,0
138981,Justin Devenny,CRY,2025-12-07,FUL,CRY,0,0,0,0,0,0,0
133297,Romain Esse,CRY,2025-12-07,FUL,CRY,0,0,0,0,0,0,0
147312,Jaydee Canvot,CRY,2025-12-07,FUL,CRY,0,0,0,0,0,0,0
20497,Walter Benítez,CRY,2025-12-07,FUL,CRY,0,0,0,0,0,0,0
116888,Anton Stach,LEE,2025-12-06,LEE,LIV,2,2,5,1,0,0,3
75543,Gabriel Gudmundsson,LEE,2025-12-06,LEE,LIV,0,4,0,0,0,0,2
13796,Joe Rodon,LEE,2025-12-06,LEE,LIV,0,0,0,0,0,0,0
19731,Ethan Ampadu,LEE,2025-12-06,LEE,LIV,0,0,0,0,0,0,0
63634,Lucas Perri,LEE,2025-12-06,LEE,LIV,0,0,0,0,0,0,0
115255,Ilia Gruev,LEE,2025-12-06,LEE,LIV,0,1,0,0,0,0,0
33162,Noah Okafor,LEE,2025-12-06,LEE,LIV,2,0,0,0,0,0,0
9576,Dominic Calvert-Lewin,LEE,2025-12-06,LEE,LIV,7,0,0,0,0,0,1
14608,Jayden Bogle,LEE,2025-12-06,LEE,LIV,0,0,0,0,0,0,0
33124,Pascal Struijk,LEE,2025-12-06,LEE,LIV,2,0,0,0,0,0,1
50151,Jaka Bijol,LEE,2025-12-06,LEE,LIV,2,0,0,0,0,0,0
13515,James Justin,LEE,2025-12-06,LEE,LIV,0,0,0,0,0,0,0
33135,Jack Harrison,LEE,2025-12-06,LEE,LIV,0,0,0,0,0,0,0
126426,Ao Tanaka,LEE,2025-12-06,LEE,LIV,1,0,0,0,0,0,0
50643,Joël Piroe,LEE,2025-12-06,LEE,LIV,0,1,0,0,0,0,0
68676,Wilfried Gnonto,LEE,2025-12-06,LEE,LIV,1,2,0,0,0,0,0
9251,Karl Darlow,LEE,2025-12-06,LEE,LIV,0,0,0,0,0,0,0
8945,Sam Byram,LEE,2025-12-06,LEE,LIV,0,0,0,0,0,0,0
35718,Sebastiaan Bornauw,LEE,2025-12-06,LEE,LIV,0,0,0,0,0,0,0
63289,Brenden Aaronson,LEE,2025-12-06,LEE,LIV,2,0,0,0,0,0,0
116665,Milos Kerkez,LIV,2025-12-06,LEE,LIV,1,3,0,0,0,0,1
20559,Alisson Becker,LIV,2025-12-06,LEE,LIV,0,0,0,0,0,0,0
33231,Dominik Szoboszlai,LIV,2025-12-06,LEE,LIV,2,3,3,2,1,1,4
32894,Cody Gakpo,LIV,2025-12-06,LEE,LIV,5,5,1,0,0,0,1
68582,Conor Bradley,LIV,2025-12-06,LEE,LIV,3,3,0,0,0,1,1
81542,Hugo Ekitiké,LIV,2025-12-06,LEE,LIV,9,0,0,0,0,0,1
23815,Curtis Jones,LIV,2025-12-06,LEE,LIV,0,0,0,0,0,0,2
23593,Ibrahima Konaté,LIV,2025-12-06,LEE,LIV,1,0,0,0,0,0,0
5140,Virgil van Dijk,LIV,2025-12-06,LEE,LIV,3,0,0,0,0,0,0
75382,Florian Wirtz,LIV,2025-12-06,LEE,LIV,1,0,0,0,0,0,2
49909,Ryan Gravenberch,LIV,2025-12-06,LEE,LIV,1,0,0,0,0,1,0
134796,Rio Ngumoha,LIV,2025-12-06,LEE,LIV,0,0,0,0,0,0,0
15802,Federico Chiesa,LIV,2025-12-06,LEE,LIV,0,0,0,0,0,0,0
10651,Joe Gomez,LIV,2025-12-06,LEE,LIV,0,0,0,0,0,0,0
21737,Alexander Isak,LIV,2025-12-06,LEE,LIV,1,0,0,0,0,0,0
5178,Mohamed Salah,LIV,2025-12-06,LEE,LIV,0,0,0,0,0,0,0
43586,Wataru Endo,LIV,2025-12-06,LEE,LIV,0,0,0,0,0,0,0
63633,Alexis Mac Allister,LIV,2025-12-06,LEE,LIV,0,0,0,0,0,0,0
116496,Giorgi Mamardashvili,LIV,2025-12-06,LEE,LIV,0,0,0,0,0,0,0
10458,Andy Robertson,LIV,2025-12-06,LEE,LIV,0,0,0,0,0,0,0
5067,Bernardo Silva,MCI,2025-12-06,MCI,SUN,3,0,0,0,0,0,0
76204,Matheus Nunes,MCI,2025-12-06,MCI,SUN,2,2,0,0,0,0,0
22857,Gianluigi Donnarumma,MCI,2025-12-06,MCI,SUN,0,0,0,0,0,0,0
68150,Rayan Cherki,MCI,2025-12-06,MCI,SUN,13,5,1,0,0,2,4
54156,Jérémy Doku,MCI,2025-12-06,MCI,SUN,7,3,0,0,0,1,5
67178,Josko Gvardiol,MCI,2025-12-06,MCI,SUN,1,0,0,0,0,0,0
16431,Rúben Dias,MCI,2025-12-06,MCI,SUN,1,1,0,0,0,0,1
65970,Erling Haaland,MCI,2025-12-06,MCI,SUN,2,0,0,0,0,0,0
14805,Phil Foden,MCI,2025-12-06,MCI,SUN,7,1,2,1,0,0,1
67849,Nico González,MCI,2025-12-06,MCI,SUN,0,0,0,0,0,0,1
112948,Nico O'Reilly,MCI,2025-12-06,MCI,SUN,3,1,0,0,0,0,0
71432,Rayan Aït-Nouri,MCI,2025-12-06,MCI,SUN,0,0,0,0,0,0,0
126943,Savinho,MCI,2025-12-06,MCI,SUN,1,0,1,0,0,0,1
137371,Abdukodir Khusanov,MCI,2025-12-06,MCI,SUN,0,0,0,0,0,0,0
26335,Tijjani Reijnders,MCI,2025-12-06,MCI,SUN,1,0,2,0,0,0,0
66657,Oscar Bobb,MCI,2025-12-06,MCI,SUN,0,0,0,0,0,0,0
76216,Omar Marmoush,MCI,2025-12-06,MCI,SUN,1,0,0,0,0,0,0
99281,Rico Lewis,MCI,2025-12-06,MCI,SUN,0,0,0,0,0,0,0
4499,Nathan Aké,MCI,2025-12-06,MCI,SUN,0,0,0,0,0,0,0
32280,James Trafford,MCI,2025-12-06,MCI,SUN,0,0,0,0,0,0,0
52989,Wilson Isidor,SUN,2025-12-06,MCI,SUN,2,0,0,0,0,0,0
138104,Enzo Le Fée,SUN,2025-12-06,MCI,SUN,0,2,2,1,0,0,0
124944,Noah Sadiki,SUN,2025-12-06,MCI,SUN,0,0,0,0,0,0,0
12136,Granit Xhaka,SUN,2025-12-06,MCI,SUN,2,0,1,0,0,0,0
10394,Bertrand Traoré,SUN,2025-12-06,MCI,SUN,0,0,0,0,0,0,1
122126,Trai Hume,SUN,2025-12-06,MCI,SUN,0,0,0,0,0,0,0
25408,Lutsharel Geertruida,SUN,2025-12-06,MCI,SUN,0,0,0,0,0,0,1
51199,Nordi Mukiele,SUN,2025-12-06,MCI,SUN,0,0,0,0,0,0,1
66659,Omar Alderete,SUN,2025-12-06,MCI,SUN,1,1,0,0,0,0,0
19864,Dan Ballard,SUN,2025-12-06,MCI,SUN,1,0,0,0,0,0,0
75692,Robin Roefs,SUN,2025-12-06,MCI,SUN,0,0,0,0,0,0,0
67784,Brian Brobbey,SUN,2025-12-06,MCI,SUN,0,1,0,0,0,0,0
119614,Chris Rigg,SUN,2025-12-06,MCI,SUN,0,0,0,0,0,0,0
10361,Luke O'Nien,SUN,2025-12-06,MCI,SUN,0,0,0,0,0,0,0
35731,Dan Neil,SUN,2025-12-06,MCI,SUN,0,0,0,0,0,0,0
118633,Chemsdine Talbi,SUN,2025-12-06,MCI,SUN,0,2,1,0,0,0,2
126317,Simon Adingra,SUN,2025-12-06,MCI,SUN,0,1,0,0,0,0,0
51610,Romaine Mundle,SUN,2025-12-06,MCI,SUN,1,2,1,0,0,0,0
126920,Eliezer Mayenda,SUN,2025-12-06,MCI,SUN,0,0,0,0,0,0,0
23899,Anthony Patterson,SUN,2025-12-06,MCI,SUN,0,0,0,0,0,0,0
5220,Fabian Schär,NEW,2025-12-06,NEW,BUR,0,0,0,0,1,0,0
74761,Bruno Guimarães,NEW,2025-12-06,NEW,BUR,1,3,6,0,1,1,1
8707,Dan Burn,NEW,2025-12-06,NEW,BUR,1,1,0,0,0,0,0
23747,Anthony Gordon,NEW,2025-12-06,NEW,BUR,4,5,2,0,0,0,2
115256,Nick Woltemade,NEW,2025-12-06,NEW,BUR,1,0,0,0,0,0,0
124462,Malick Thiaw,NEW,2025-12-06,NEW,BUR,0,1,0,0,0,0,0
49259,Anthony Elanga,NEW,2025-12-06,NEW,BUR,2,6,1,0,0,0,0
49495,Tino Livramento,NEW,2025-12-06,NEW,BUR,2,1,0,0,0,0,2
14446,Joe Willock,NEW,2025-12-06,NEW,BUR,2,1,0,0,0,0,1
19888,Jacob Ramsey,NEW,2025-12-06,NEW,BUR,8,1,0,0,0,0,1
13703,Aaron Ramsdale,NEW,2025-12-06,NEW,BUR,0,0,0,0,0,0,0
117647,Lewis Miley,NEW,2025-12-06,NEW,BUR,1,1,0,0,0,0,1
2896,John Ruddy,NEW,2025-12-06,NEW,BUR,0,0,0,0,0,0,0
14716,Harvey Barnes,NEW,2025-12-06,NEW,BUR,0,0,0,0,0,0,0
71623,Sandro Tonali,NEW,2025-12-06,NEW,BUR,0,0,0,0,0,0,0
20607,Joelinton,NEW,2025-12-06,NEW,BUR,0,1,0,0,0,0,1
